JAMB_Score,Study_Hours_Per_Week,Attendance_Rate,Teacher_Quality,Distance_To_School,School_Type,School_Location,Extra_Tutorials,Access_To_Learning_Materials,Parent_Involvement,IT_Knowledge,Student_ID,Age,Gender,Socioeconomic_Status,Parent_Education_Level,Assignments_Completed,Study_Efficiency,School_Quality_Index,Engagement_Level,Distance_Barrier
138,19,88,2,12.1,Public,Urban,No,Yes,Medium,High,4126,15,Male,Medium,Secondary,1,7.2631578947368425,1.6,4.4,0.07633587786259542
114,18,77,2,11.3,Public,Rural,Yes,Yes,Medium,Low,4127,22,Female,Low,,1,6.333333333333333,1.6,4.85,0.08130081300813008
160,16,92,3,9.1,Public,Urban,No,Yes,Medium,High,4128,19,Male,Medium,Secondary,1,10.0,2.1999999999999997,4.6,0.09900990099009901
186,32,100,1,14.3,Private,Rural,No,No,Low,Low,4129,19,Female,Low,,2,5.8125,0.6,5.0,0.06535947712418301
147,0,79,3,14.0,Public,Rural,No,Yes,Medium,High,4130,15,Female,Low,Primary,1,1470.0,2.1999999999999997,3.95,0.06666666666666667
160,15,91,2,4.4,Private,Rural,Yes,Yes,Medium,Medium,4131,19,Male,High,Tertiary,1,10.666666666666666,1.6,5.55,0.18518518518518517
183,24,78,4,12.7,Public,Urban,Yes,Yes,Medium,Medium,4132,19,Female,Medium,,2,7.625,2.8,4.9,0.07299270072992702
100,18,79,1,4.7,Public,Rural,No,Yes,Medium,Low,4133,19,Female,Low,Secondary,3,5.555555555555555,1.0,3.95,0.17543859649122806
114,27,81,1,7.5,Public,Urban,Yes,Yes,High,Medium,4134,22,Male,Medium,Primary,2,4.222222222222222,1.0,6.05,0.11764705882352941
230,35,86,3,17.3,Private,Rural,Yes,Yes,Medium,Medium,4135,20,Male,High,Tertiary,3,6.571428571428571,2.1999999999999997,5.3,0.0546448087431694
116,12,100,3,7.9,Public,Rural,No,Yes,Medium,Medium,4136,21,Male,Medium,Secondary,1,9.666666666666666,2.1999999999999997,5.0,0.11235955056179775
112,26,78,1,8.0,Public,Urban,No,Yes,Medium,Medium,4137,21,Female,Low,,3,4.3076923076923075,1.0,3.9,0.1111111111111111
127,9,87,1,8.3,Private,Rural,Yes,Yes,Low,Medium,4138,20,Male,Medium,,1,14.11111111111111,1.0,5.35,0.1075268817204301
234,33,70,3,10.1,Private,Rural,No,Yes,Medium,Low,4139,22,Female,Medium,Secondary,4,7.090909090909091,2.1999999999999997,3.5,0.0900900900900901
163,35,88,2,14.9,Public,Urban,Yes,Yes,Medium,High,4140,22,Male,Medium,Primary,2,4.6571428571428575,1.6,5.4,0.06289308176100629
172,30,95,4,3.1,Private,Urban,No,No,Medium,High,4141,17,Female,Medium,Tertiary,2,5.733333333333333,2.4,4.75,0.24390243902439027
120,16,76,2,11.1,Public,Urban,Yes,No,Low,Low,4142,17,Male,High,Tertiary,2,7.5,1.2,4.8,0.08264462809917356
149,14,59,1,14.8,Public,Urban,No,Yes,Medium,Medium,4143,19,Male,Low,,2,10.642857142857142,1.0,2.95,0.06329113924050632
129,2,81,3,8.1,Public,Rural,Yes,No,Medium,Low,4144,16,Female,Low,Primary,1,64.5,1.7999999999999998,5.05,0.10989010989010989
210,25,87,4,13.4,Public,Rural,Yes,Yes,Medium,High,4145,19,Female,High,Tertiary,2,8.4,2.8,5.35,0.06944444444444445
172,9,91,3,14.9,Public,Rural,No,Yes,Medium,Low,4146,19,Female,Medium,Secondary,1,19.11111111111111,2.1999999999999997,4.55,0.06289308176100629
100,6,99,3,12.7,Public,Rural,No,No,Low,High,4147,19,Female,Medium,Primary,1,16.666666666666668,1.7999999999999998,4.95,0.07299270072992702
224,13,84,4,12.8,Public,Rural,No,Yes,High,Medium,4148,16,Male,Medium,Tertiary,1,17.23076923076923,2.8,5.2,0.07246376811594203
185,16,77,2,14.5,Private,Rural,Yes,Yes,Medium,Low,4149,16,Male,High,Tertiary,2,11.5625,1.6,4.85,0.06451612903225806
173,19,73,3,5.9,Private,Rural,Yes,No,Medium,High,4150,20,Male,Medium,Secondary,1,9.105263157894736,1.7999999999999998,4.65,0.14492753623188406
173,22,86,1,10.6,Public,Rural,No,Yes,Medium,Medium,4151,19,Male,High,Tertiary,1,7.863636363636363,1.0,4.3,0.08620689655172414
169,14,89,3,3.6,Private,Rural,Yes,Yes,Low,Medium,4152,18,Female,Low,,1,12.071428571428571,2.1999999999999997,5.45,0.2173913043478261
229,34,83,3,13.8,Private,Rural,Yes,Yes,Low,Low,4153,20,Female,Low,Primary,1,6.735294117647059,2.1999999999999997,5.15,0.06756756756756756
241,23,96,4,18.1,Public,Rural,No,Yes,Low,Medium,4154,15,Male,Low,Secondary,2,10.478260869565217,2.8,4.8,0.05235602094240837
200,15,90,4,8.9,Private,Urban,Yes,Yes,Low,High,4155,22,Female,High,Secondary,1,13.333333333333334,2.8,5.5,0.10101010101010101
147,19,83,3,0.8,Private,Rural,No,Yes,Medium,Medium,4156,17,Female,High,Secondary,2,7.7368421052631575,2.1999999999999997,4.15,0.5555555555555556
114,32,72,2,7.9,Public,Rural,Yes,Yes,Medium,Low,4157,15,Male,High,Secondary,2,3.5625,1.6,4.6,0.11235955056179775
107,17,76,3,0.0,Private,Rural,No,Yes,Low,Low,4158,17,Male,Medium,Tertiary,1,6.294117647058823,2.1999999999999997,3.8,1.0
168,16,61,3,8.4,Public,Urban,Yes,Yes,Medium,Medium,4159,21,Female,Medium,Secondary,1,10.5,2.1999999999999997,4.05,0.10638297872340426
246,12,91,3,8.0,Public,Urban,Yes,Yes,Low,Low,4160,20,Male,Medium,Tertiary,1,20.5,2.1999999999999997,5.55,0.1111111111111111
210,21,87,4,20.0,Private,Rural,Yes,Yes,High,Low,4161,15,Female,Low,Primary,3,10.0,2.8,6.35,0.047619047619047616
219,25,89,4,7.3,Private,Urban,No,Yes,Low,Low,4162,20,Male,High,Tertiary,1,8.76,2.8,4.45,0.12048192771084336
181,17,90,2,9.0,Public,Urban,Yes,No,Medium,Medium,4163,22,Male,Low,Secondary,1,10.647058823529411,1.2,5.5,0.1
209,7,90,3,11.7,Public,Urban,Yes,No,Medium,Low,4164,16,Male,High,Primary,1,29.857142857142858,1.7999999999999998,5.5,0.07874015748031496
129,8,80,2,11.2,Public,Urban,Yes,No,Low,Low,4165,21,Male,High,Secondary,2,16.125,1.2,5.0,0.0819672131147541
130,29,82,1,10.8,Public,Urban,No,No,Medium,Low,4166,21,Female,Low,,2,4.482758620689655,0.6,4.1,0.0847457627118644
167,32,71,2,11.0,Public,Rural,Yes,Yes,Medium,Medium,4167,19,Female,Low,,3,5.21875,1.6,4.55,0.08333333333333333
169,11,78,4,0.0,Public,Rural,Yes,No,Medium,Medium,4168,22,Female,Low,Tertiary,1,15.363636363636363,2.4,4.9,1.0
225,30,88,2,11.3,Private,Urban,Yes,Yes,Medium,High,4169,17,Female,Low,Secondary,2,7.5,1.6,5.4,0.08130081300813008
116,4,74,4,9.7,Public,Urban,No,Yes,Low,Medium,4170,19,Male,Medium,,1,29.0,2.8,3.7,0.09345794392523366
150,30,91,3,12.3,Public,Urban,No,Yes,Medium,Medium,4171,19,Male,Medium,,1,5.0,2.1999999999999997,4.55,0.07518796992481203
278,30,85,4,4.9,Public,Rural,No,Yes,High,Medium,4172,20,Female,Medium,Secondary,4,9.266666666666667,2.8,5.25,0.1694915254237288
129,24,84,3,9.6,Public,Rural,No,No,Medium,Medium,4173,21,Female,Medium,Primary,2,5.375,1.7999999999999998,4.2,0.09433962264150944
174,4,85,2,11.4,Public,Urban,No,Yes,Low,Low,4174,16,Female,Low,,1,43.5,1.6,4.25,0.08064516129032258
125,22,88,2,20.0,Public,Urban,Yes,Yes,Medium,Low,4175,17,Female,Low,Secondary,4,5.681818181818182,1.6,5.4,0.047619047619047616
224,24,96,4,8.2,Public,Urban,Yes,Yes,Low,Low,4176,21,Male,Low,Primary,1,9.333333333333334,2.8,5.8,0.10869565217391305
125,23,88,2,12.1,Public,Urban,No,No,Medium,Medium,4177,18,Female,Medium,Secondary,2,5.434782608695652,1.2,4.4,0.07633587786259542
235,33,68,4,9.6,Public,Rural,Yes,Yes,High,High,4178,16,Female,High,Primary,2,7.121212121212121,2.8,5.4,0.09433962264150944
112,15,92,1,16.7,Public,Urban,Yes,Yes,Medium,Low,4179,19,Male,High,Secondary,1,7.466666666666667,1.0,5.6,0.05649717514124294
165,13,98,1,2.8,Public,Urban,Yes,Yes,High,Medium,4180,20,Male,Medium,Tertiary,1,12.692307692307692,1.0,6.9,0.2631578947368421
127,23,77,4,6.1,Public,Urban,Yes,Yes,Low,Medium,4181,22,Female,Low,,1,5.521739130434782,2.8,4.85,0.14084507042253522
240,25,91,3,2.0,Private,Urban,Yes,Yes,Low,Medium,4182,17,Female,Medium,Tertiary,2,9.6,2.1999999999999997,5.55,0.3333333333333333
220,15,79,2,3.6,Public,Urban,No,No,Low,Low,4183,16,Male,Medium,Secondary,1,14.666666666666666,1.2,3.95,0.2173913043478261
197,13,67,4,6.7,Private,Rural,Yes,Yes,High,Low,4184,16,Female,Low,Primary,1,15.153846153846153,2.8,5.35,0.12987012987012986
140,3,75,3,16.2,Public,Rural,No,Yes,Medium,Low,4185,18,Male,High,Tertiary,1,46.666666666666664,2.1999999999999997,3.75,0.05813953488372093
195,17,80,3,0.3,Public,Rural,Yes,Yes,Low,High,4186,21,Female,Low,,2,11.470588235294118,2.1999999999999997,5.0,0.7692307692307692
127,26,78,2,15.2,Public,Urban,Yes,Yes,Low,Low,4187,21,Female,Medium,Tertiary,2,4.884615384615385,1.6,4.9,0.0617283950617284
250,27,80,3,10.5,Private,Rural,No,No,High,Medium,4188,15,Male,High,Tertiary,2,9.25925925925926,1.7999999999999998,5.0,0.08695652173913043
203,17,79,3,6.1,Public,Rural,Yes,No,Low,High,4189,17,Male,High,Secondary,2,11.941176470588236,1.7999999999999998,4.95,0.14084507042253522
109,21,80,3,6.8,Public,Rural,No,Yes,Low,Medium,4190,17,Male,Low,Primary,3,5.190476190476191,2.1999999999999997,4.0,0.12820512820512822
367,28,89,3,5.0,Public,Rural,No,No,Medium,Medium,4191,17,Female,Medium,Tertiary,1,13.107142857142858,1.7999999999999998,4.45,0.16666666666666666
244,26,94,3,11.3,Public,Rural,No,Yes,Low,Medium,4192,17,Female,Medium,Tertiary,4,9.384615384615385,2.1999999999999997,4.7,0.08130081300813008
134,15,88,2,13.5,Private,Urban,Yes,Yes,Low,Medium,4193,21,Female,Low,Secondary,1,8.933333333333334,1.6,5.4,0.06896551724137931
140,24,100,3,0.0,Private,Urban,No,No,Medium,Medium,4194,15,Male,Low,Primary,4,5.833333333333333,1.7999999999999998,5.0,1.0
117,1,91,3,10.8,Public,Urban,Yes,Yes,Low,Medium,4195,21,Female,Low,Primary,1,117.0,2.1999999999999997,5.55,0.0847457627118644
113,7,83,1,11.5,Public,Urban,Yes,Yes,Medium,Medium,4196,16,Male,Low,Tertiary,1,16.142857142857142,1.0,5.15,0.08
153,3,77,2,13.9,Public,Urban,Yes,No,Medium,Medium,4197,16,Female,Low,Primary,1,51.0,1.2,4.85,0.06711409395973154
239,23,91,2,8.0,Private,Urban,Yes,Yes,High,High,4198,21,Male,Low,,1,10.391304347826088,1.6,6.55,0.1111111111111111
329,40,97,4,7.3,Public,Urban,Yes,Yes,Low,High,4199,20,Male,Medium,Tertiary,5,8.225,2.8,5.85,0.12048192771084336
118,10,76,3,10.7,Private,Rural,No,Yes,Low,Medium,4200,15,Male,Low,Primary,1,11.8,2.1999999999999997,3.8,0.08547008547008547
107,9,88,2,8.8,Public,Rural,No,Yes,Low,Medium,4201,16,Female,High,Secondary,1,11.88888888888889,1.6,4.4,0.1020408163265306
166,27,71,2,1.1,Public,Rural,Yes,Yes,Medium,Medium,4202,15,Female,Medium,Secondary,1,6.148148148148148,1.6,4.55,0.47619047619047616
185,30,83,3,12.9,Public,Rural,Yes,No,Low,High,4203,15,Female,Medium,,2,6.166666666666667,1.7999999999999998,5.15,0.07194244604316546
216,22,92,3,9.3,Private,Rural,No,Yes,Medium,Low,4204,22,Female,Low,Primary,1,9.818181818181818,2.1999999999999997,4.6,0.0970873786407767
108,20,77,1,14.0,Public,Rural,Yes,Yes,Medium,Medium,4205,16,Female,Medium,Secondary,1,5.4,1.0,4.85,0.06666666666666667
120,5,79,1,9.1,Private,Urban,No,Yes,Medium,Low,4206,20,Female,Low,,1,24.0,1.0,3.95,0.09900990099009901
231,37,87,1,12.3,Public,Urban,Yes,No,Medium,Medium,4207,21,Female,High,Secondary,2,6.243243243243243,0.6,5.35,0.07518796992481203
234,40,80,4,12.0,Public,Rural,Yes,No,Medium,High,4208,21,Female,High,Secondary,4,5.85,2.4,5.0,0.07692307692307693
174,24,95,3,17.4,Public,Urban,Yes,Yes,High,Low,4209,22,Female,Medium,Tertiary,2,7.25,2.1999999999999997,6.75,0.05434782608695653
103,0,70,2,10.3,Public,Urban,Yes,Yes,Low,Low,4210,21,Male,Medium,Secondary,1,1030.0,1.6,4.5,0.08849557522123894
139,12,85,3,8.2,Public,Urban,Yes,Yes,Low,Low,4211,16,Female,Low,,1,11.583333333333334,2.1999999999999997,5.25,0.10869565217391305
229,30,92,2,0.0,Public,Urban,Yes,Yes,Low,Medium,4212,15,Male,Medium,Tertiary,3,7.633333333333334,1.6,5.6,1.0
190,17,76,1,7.4,Public,Rural,Yes,Yes,Medium,Low,4213,18,Female,High,Secondary,2,11.176470588235293,1.0,4.8,0.11904761904761904
219,35,88,3,11.8,Public,Urban,No,No,High,Medium,4214,19,Female,Low,Secondary,1,6.257142857142857,1.7999999999999998,5.4,0.078125
110,20,72,2,17.6,Public,Urban,No,No,Low,Medium,4215,17,Male,Low,,2,5.5,1.2,3.6,0.05376344086021505
258,20,100,1,15.3,Public,Urban,Yes,No,Medium,High,4216,15,Female,High,Tertiary,2,12.9,0.6,6.0,0.06134969325153374
172,20,73,3,16.6,Public,Rural,No,Yes,High,Low,4217,22,Female,Medium,Secondary,2,8.6,2.1999999999999997,4.65,0.056818181818181816
125,7,75,2,0.9,Public,Rural,No,Yes,Medium,Medium,4218,16,Female,Medium,Secondary,1,17.857142857142858,1.6,3.75,0.5263157894736842
176,18,73,2,8.5,Public,Urban,Yes,Yes,Low,Low,4219,20,Female,High,Secondary,2,9.777777777777779,1.6,4.65,0.10526315789473684
157,13,70,2,13.2,Public,Rural,Yes,Yes,High,Low,4220,22,Female,Low,Secondary,2,12.076923076923077,1.6,5.5,0.07042253521126761
218,34,100,1,14.4,Private,Urban,No,No,Low,High,4221,15,Female,Medium,Secondary,3,6.411764705882353,0.6,5.0,0.06493506493506493
176,39,90,2,14.3,Public,Urban,No,Yes,Low,Low,4222,22,Male,Medium,,2,4.512820512820513,1.6,4.5,0.06535947712418301
165,6,85,2,13.2,Public,Rural,Yes,Yes,High,Low,4223,16,Male,Medium,,1,27.5,1.6,6.25,0.07042253521126761
185,3,79,3,3.1,Public,Urban,Yes,Yes,Low,Low,4224,15,Female,High,Secondary,1,61.666666666666664,2.1999999999999997,4.95,0.24390243902439027
172,17,93,2,10.2,Private,Urban,Yes,Yes,High,High,4225,21,Female,Medium,,1,10.117647058823529,1.6,6.65,0.08928571428571429
183,7,77,3,17.3,Public,Rural,No,Yes,Low,Low,4226,16,Male,Low,,1,26.142857142857142,2.1999999999999997,3.85,0.0546448087431694
232,25,95,1,0.0,Private,Urban,Yes,Yes,High,Low,4227,18,Male,High,Secondary,2,9.28,1.0,6.75,1.0
129,23,73,1,16.3,Public,Urban,Yes,No,Medium,Medium,4228,20,Female,High,Secondary,1,5.608695652173913,0.6,4.65,0.057803468208092484
246,39,83,3,12.2,Public,Urban,Yes,No,Medium,Low,4229,21,Female,Medium,Secondary,5,6.3076923076923075,1.7999999999999998,5.15,0.07575757575757576
251,28,96,3,2.5,Public,Urban,No,Yes,Medium,Low,4230,19,Male,High,Secondary,2,8.964285714285714,2.1999999999999997,4.8,0.2857142857142857
242,23,97,4,7.1,Public,Urban,No,Yes,Low,Low,4231,22,Male,Low,,3,10.521739130434783,2.8,4.85,0.1234567901234568
102,0,85,1,13.2,Public,Rural,Yes,No,Low,Medium,4232,16,Male,Low,Primary,1,1020.0,0.6,5.25,0.07042253521126761
183,21,75,3,16.2,Public,Urban,Yes,Yes,Medium,Medium,4233,20,Female,Medium,Primary,3,8.714285714285714,2.1999999999999997,4.75,0.05813953488372093
179,21,80,2,14.9,Private,Urban,Yes,No,High,Medium,4234,18,Male,Medium,Tertiary,1,8.523809523809524,1.2,6.0,0.06289308176100629
148,23,84,2,14.9,Public,Rural,Yes,No,Medium,Low,4235,19,Female,Low,Tertiary,3,6.434782608695652,1.2,5.2,0.06289308176100629
148,11,75,3,10.2,Public,Urban,Yes,Yes,High,Medium,4236,21,Male,Low,Primary,2,13.454545454545455,2.1999999999999997,5.75,0.08928571428571429
132,12,95,3,9.5,Public,Urban,No,Yes,High,Medium,4237,22,Male,Medium,Secondary,1,11.0,2.1999999999999997,5.75,0.09523809523809523
175,6,62,3,10.7,Private,Rural,Yes,No,High,Low,4238,16,Female,Medium,Primary,1,29.166666666666668,1.7999999999999998,5.1,0.08547008547008547
191,0,78,5,10.0,Public,Urban,Yes,Yes,High,Medium,4239,17,Male,Low,Secondary,1,1910.0,3.4,5.9,0.09090909090909091
213,13,82,4,14.9,Public,Rural,Yes,No,Low,Medium,4240,15,Male,Medium,Secondary,1,16.384615384615383,2.4,5.1,0.06289308176100629
144,3,55,2,8.8,Public,Urban,Yes,Yes,Medium,High,4241,22,Male,Medium,Primary,1,48.0,1.6,3.75,0.1020408163265306
170,22,71,3,3.5,Public,Urban,Yes,Yes,Medium,Medium,4242,15,Male,Medium,Secondary,1,7.7272727272727275,2.1999999999999997,4.55,0.2222222222222222
241,20,94,3,10.1,Public,Rural,No,Yes,Low,High,4243,21,Male,High,Tertiary,3,12.05,2.1999999999999997,4.7,0.0900900900900901
145,12,83,4,11.2,Public,Urban,Yes,Yes,High,High,4244,15,Male,Medium,Secondary,1,12.083333333333334,2.8,6.15,0.0819672131147541
143,8,97,3,9.9,Public,Urban,Yes,No,Low,High,4245,21,Female,Medium,,2,17.875,1.7999999999999998,5.85,0.09174311926605504
194,0,100,2,4.1,Public,Urban,Yes,No,Medium,Medium,4246,16,Male,Low,,1,1940.0,1.2,6.0,0.19607843137254904
151,31,87,3,14.8,Public,Rural,No,No,Low,Low,4247,17,Male,Low,Secondary,3,4.870967741935484,1.7999999999999998,4.35,0.06329113924050632
156,9,86,1,2.8,Public,Urban,No,Yes,Medium,Low,4248,22,Female,High,Secondary,2,17.333333333333332,1.0,4.3,0.2631578947368421
121,11,82,2,8.4,Public,Rural,Yes,No,Low,Medium,4249,17,Male,High,Tertiary,1,11.0,1.2,5.1,0.10638297872340426
171,6,59,2,9.9,Public,Urban,Yes,Yes,Medium,Medium,4250,17,Male,Low,Tertiary,1,28.5,1.6,3.95,0.09174311926605504
172,28,71,1,3.8,Public,Urban,No,No,Medium,Low,4251,20,Male,High,Primary,2,6.142857142857143,0.6,3.55,0.20833333333333334
186,22,86,3,15.9,Private,Rural,Yes,No,High,Medium,4252,19,Male,Medium,,1,8.454545454545455,1.7999999999999998,6.3,0.0591715976331361
160,11,89,3,7.5,Private,Rural,No,Yes,Medium,High,4253,20,Female,Medium,Primary,1,14.545454545454545,2.1999999999999997,4.45,0.11764705882352941
115,11,83,3,8.4,Private,Urban,Yes,Yes,Low,Low,4254,22,Female,Low,Primary,1,10.454545454545455,2.1999999999999997,5.15,0.10638297872340426
160,34,75,2,14.9,Public,Urban,No,No,Medium,Medium,4255,21,Male,Medium,Primary,4,4.705882352941177,1.2,3.75,0.06289308176100629
221,23,96,2,7.1,Public,Urban,Yes,Yes,High,Medium,4256,16,Female,High,Tertiary,2,9.608695652173912,1.6,6.8,0.1234567901234568
153,16,97,1,8.8,Public,Urban,Yes,Yes,Medium,Low,4257,18,Male,Low,Secondary,3,9.5625,1.0,5.85,0.1020408163265306
181,12,94,2,10.8,Public,Urban,No,No,Medium,Low,4258,19,Female,Low,Secondary,1,15.083333333333334,1.2,4.7,0.0847457627118644
181,3,94,2,5.5,Public,Rural,Yes,Yes,Low,High,4259,16,Male,Medium,Primary,1,60.333333333333336,1.6,5.7,0.15384615384615385
148,16,77,3,13.2,Public,Rural,No,Yes,Low,High,4260,17,Female,Low,Secondary,2,9.25,2.1999999999999997,3.85,0.07042253521126761
164,22,94,3,8.7,Private,Rural,Yes,Yes,High,High,4261,20,Male,Low,Tertiary,4,7.454545454545454,2.1999999999999997,6.7,0.10309278350515465
276,38,92,2,9.6,Public,Rural,Yes,Yes,High,Medium,4262,16,Male,Medium,Tertiary,4,7.2631578947368425,1.6,6.6,0.09433962264150944
104,0,85,1,13.9,Public,Rural,Yes,Yes,Low,Low,4263,17,Female,High,Tertiary,1,1040.0,1.0,5.25,0.06711409395973154
156,8,87,2,7.6,Public,Urban,No,Yes,Medium,High,4264,18,Male,Medium,,1,19.5,1.6,4.35,0.11627906976744186
114,9,79,1,11.7,Public,Urban,No,Yes,Medium,High,4265,17,Male,Low,Primary,1,12.666666666666666,1.0,3.95,0.07874015748031496
175,20,76,3,17.5,Public,Urban,Yes,Yes,Medium,High,4266,19,Female,Low,Primary,1,8.75,2.1999999999999997,4.8,0.05405405405405406
136,15,81,2,19.6,Public,Urban,No,Yes,Medium,Low,4267,16,Male,Low,,1,9.066666666666666,1.6,4.05,0.04854368932038835
240,24,98,3,5.2,Private,Rural,Yes,No,Medium,Medium,4268,22,Male,Medium,Primary,2,10.0,1.7999999999999998,5.9,0.16129032258064516
201,26,82,4,15.9,Private,Rural,No,Yes,High,High,4269,15,Female,Low,Tertiary,1,7.730769230769231,2.8,5.1,0.0591715976331361
184,12,93,3,8.5,Public,Urban,No,Yes,High,Medium,4270,17,Female,Medium,Tertiary,1,15.333333333333334,2.1999999999999997,5.65,0.10526315789473684
262,35,97,3,8.8,Private,Rural,No,No,High,Medium,4271,22,Male,High,Primary,2,7.485714285714286,1.7999999999999998,5.85,0.1020408163265306
216,27,84,3,11.4,Public,Rural,Yes,Yes,Medium,High,4272,22,Male,High,Secondary,2,8.0,2.1999999999999997,5.2,0.08064516129032258
164,16,97,3,0.1,Public,Urban,Yes,Yes,Low,Medium,4273,17,Male,Medium,Tertiary,2,10.25,2.1999999999999997,5.85,0.9090909090909091
150,32,79,3,9.3,Public,Rural,No,Yes,Medium,Low,4274,22,Female,Medium,Secondary,3,4.6875,2.1999999999999997,3.95,0.0970873786407767
139,31,96,3,6.5,Public,Urban,No,Yes,Medium,Low,4275,15,Male,Medium,Secondary,2,4.483870967741935,2.1999999999999997,4.8,0.13333333333333333
178,28,89,2,8.5,Public,Urban,No,No,High,High,4276,22,Female,Low,Primary,1,6.357142857142857,1.2,5.45,0.10526315789473684
295,2,92,3,9.9,Public,Rural,No,Yes,High,Medium,4277,19,Female,High,Secondary,1,147.5,2.1999999999999997,5.6,0.09174311926605504
123,30,73,2,10.6,Public,Urban,Yes,No,Medium,High,4278,18,Male,High,Secondary,3,4.1,1.2,4.65,0.08620689655172414
240,32,88,2,1.8,Public,Urban,Yes,Yes,Medium,High,4279,20,Male,High,Secondary,2,7.5,1.6,5.4,0.35714285714285715
219,40,85,2,3.9,Public,Urban,Yes,Yes,Medium,High,4280,18,Female,Medium,Tertiary,4,5.475,1.6,5.25,0.2040816326530612
174,31,72,4,0.0,Public,Urban,Yes,Yes,Medium,Low,4281,19,Male,Low,,3,5.612903225806452,2.8,4.6,1.0
117,29,79,4,9.5,Public,Urban,Yes,Yes,Low,Low,4282,16,Female,Low,Tertiary,4,4.0344827586206895,2.8,4.95,0.09523809523809523
162,27,76,4,14.6,Public,Rural,Yes,No,High,Low,4283,21,Female,Medium,Tertiary,3,6.0,2.4,5.8,0.06410256410256411
111,27,86,1,12.9,Public,Rural,Yes,No,Low,Medium,4284,21,Female,Low,Primary,2,4.111111111111111,0.6,5.3,0.07194244604316546
110,32,93,1,16.8,Public,Urban,Yes,Yes,High,Low,4285,18,Male,Low,,3,3.4375,1.0,6.65,0.056179775280898875
149,19,71,1,6.3,Public,Rural,No,Yes,Low,Low,4286,20,Male,Low,Secondary,1,7.842105263157895,1.0,3.55,0.136986301369863
188,6,100,3,12.8,Public,Urban,Yes,Yes,Low,Low,4287,22,Female,Low,Primary,1,31.333333333333332,2.1999999999999997,6.0,0.07246376811594203
195,19,84,1,20.0,Public,Urban,Yes,Yes,Medium,Medium,4288,22,Male,Low,Primary,1,10.263157894736842,1.0,5.2,0.047619047619047616
250,29,80,2,0.0,Private,Urban,Yes,Yes,High,Medium,4289,20,Female,High,Secondary,3,8.620689655172415,1.6,6.0,1.0
207,23,94,4,12.5,Public,Urban,Yes,Yes,Medium,Medium,4290,21,Female,Medium,Primary,2,9.0,2.8,5.7,0.07407407407407407
198,10,82,4,12.7,Public,Urban,No,No,High,Low,4291,20,Female,Low,Primary,1,19.8,2.4,5.1,0.07299270072992702
108,0,79,2,2.2,Public,Rural,No,Yes,Low,High,4292,19,Female,Medium,Primary,1,1080.0,1.6,3.95,0.3125
149,11,79,2,16.4,Private,Urban,Yes,Yes,High,Medium,4293,20,Male,Medium,,2,13.545454545454545,1.6,5.95,0.0574712643678161
101,21,72,3,5.0,Public,Urban,Yes,No,Low,Low,4294,17,Male,Medium,Primary,2,4.809523809523809,1.7999999999999998,4.6,0.16666666666666666
200,36,93,4,12.7,Public,Urban,Yes,Yes,Medium,Low,4295,20,Male,High,Secondary,4,5.555555555555555,2.8,5.65,0.07299270072992702
188,29,82,2,16.6,Private,Rural,No,No,Low,Low,4296,15,Female,Low,,2,6.482758620689655,1.2,4.1,0.056818181818181816
189,30,72,2,1.1,Public,Urban,No,Yes,Low,Low,4297,16,Female,High,Tertiary,1,6.3,1.6,3.6,0.47619047619047616
215,22,92,2,4.8,Public,Urban,Yes,Yes,Medium,Medium,4298,22,Male,High,Tertiary,1,9.772727272727273,1.6,5.6,0.1724137931034483
123,0,70,1,5.8,Public,Rural,Yes,Yes,Low,High,4299,16,Female,Low,,1,1230.0,1.0,4.5,0.14705882352941177
114,10,70,2,8.8,Private,Urban,Yes,No,Medium,Low,4300,20,Male,High,Secondary,1,11.4,1.2,4.5,0.1020408163265306
283,26,100,3,5.7,Private,Urban,Yes,Yes,High,High,4301,17,Female,Low,Primary,3,10.884615384615385,2.1999999999999997,7.0,0.14925373134328357
209,18,75,2,15.9,Public,Urban,Yes,No,Medium,High,4302,22,Female,Medium,Primary,1,11.61111111111111,1.2,4.75,0.0591715976331361
248,26,67,4,8.6,Public,Urban,Yes,Yes,High,Medium,4303,22,Male,High,Secondary,1,9.538461538461538,2.8,5.35,0.10416666666666667
