JAMB_Score,Study_Hours_Per_Week,Attendance_Rate,Teacher_Quality,Distance_To_School,School_Type,School_Location,Extra_Tutorials,Access_To_Learning_Materials,Parent_Involvement,IT_Knowledge,Student_ID,Age,Gender,Socioeconomic_Status,Parent_Education_Level,Assignments_Completed,Study_Efficiency,School_Quality_Index,Engagement_Level,Distance_Barrier
190,36,82,3,11.8,Private,Urban,No,Yes,Medium,High,1319,18,Female,Low,Primary,3,5.277777777777778,2.1999999999999997,4.1,0.078125
247,19,88,1,7.7,Private,Urban,No,Yes,Low,Medium,3720,21,Male,High,Secondary,1,13.0,1.0,4.4,0.1149425287356322
100,11,65,2,18.1,Public,Rural,No,No,Medium,Medium,4702,15,Male,Medium,Secondary,1,9.090909090909092,1.2,3.25,0.05235602094240837
208,14,90,2,6.9,Public,Urban,Yes,Yes,Medium,Medium,2775,22,Female,High,Tertiary,1,14.857142857142858,1.6,5.5,0.12658227848101264
101,25,77,2,7.7,Public,Rural,Yes,Yes,Medium,Medium,3620,22,Male,Low,Secondary,3,4.04,1.6,4.85,0.1149425287356322
102,16,66,4,13.5,Public,Urban,Yes,No,Medium,Medium,1439,19,Female,Medium,Secondary,1,6.375,2.4,4.3,0.06896551724137931
177,13,72,2,17.4,Private,Urban,Yes,Yes,Low,Low,762,20,Male,Low,Tertiary,1,13.615384615384615,1.6,4.6,0.05434782608695653
232,31,86,2,6.7,Private,Rural,Yes,No,Medium,Medium,4060,22,Male,High,Tertiary,2,7.483870967741935,1.2,5.3,0.12987012987012986
141,24,75,4,7.1,Public,Urban,No,Yes,Low,Medium,1013,22,Male,Medium,Tertiary,1,5.875,2.8,3.75,0.1234567901234568
138,13,100,1,17.9,Public,Rural,Yes,No,Low,Medium,3178,15,Female,Medium,Secondary,1,10.615384615384615,0.6,6.0,0.052910052910052914
108,2,88,2,9.3,Public,Rural,Yes,Yes,Low,Medium,2764,18,Male,Low,Tertiary,1,54.0,1.6,5.4,0.0970873786407767
177,27,76,2,10.3,Public,Rural,No,No,High,High,34,18,Male,Medium,Primary,1,6.555555555555555,1.2,4.8,0.08849557522123894
195,27,84,4,7.9,Public,Urban,Yes,Yes,Low,Low,1871,15,Female,Low,,2,7.222222222222222,2.8,5.2,0.11235955056179775
137,25,64,1,11.9,Private,Rural,Yes,No,Medium,Medium,2073,20,Female,Low,,2,5.48,0.6,4.2,0.07751937984496124
111,19,85,2,14.4,Public,Rural,No,Yes,High,Medium,3763,15,Female,Medium,Tertiary,4,5.842105263157895,1.6,5.25,0.06493506493506493
189,27,77,1,18.9,Public,Urban,Yes,Yes,Low,High,2047,21,Male,High,Secondary,3,7.0,1.0,4.85,0.05025125628140704
213,29,95,3,20.0,Private,Rural,Yes,No,Low,Low,3767,19,Female,Low,Primary,2,7.344827586206897,1.7999999999999998,5.75,0.047619047619047616
179,0,80,2,20.0,Public,Rural,No,Yes,Medium,Medium,4997,22,Male,Low,Secondary,1,1790.0,1.6,4.0,0.047619047619047616
249,14,100,3,9.4,Public,Urban,Yes,Yes,Low,High,3650,21,Male,Medium,Tertiary,1,17.785714285714285,2.1999999999999997,6.0,0.09615384615384615
170,29,81,1,6.1,Public,Rural,Yes,No,Low,Medium,2823,20,Male,Medium,Tertiary,2,5.862068965517241,0.6,5.05,0.14084507042253522
258,18,100,4,8.8,Public,Urban,Yes,Yes,Medium,Medium,1625,22,Male,Low,,2,14.333333333333334,2.8,6.0,0.1020408163265306
189,13,100,3,0.0,Public,Urban,No,Yes,Medium,High,4397,19,Male,Low,,2,14.538461538461538,2.1999999999999997,5.0,1.0
143,7,100,1,9.9,Public,Urban,No,No,Low,Low,3630,19,Male,Medium,Secondary,1,20.428571428571427,0.6,5.0,0.09174311926605504
214,25,87,3,11.0,Private,Rural,No,No,Low,Medium,3462,21,Female,Medium,Primary,2,8.56,1.7999999999999998,4.35,0.08333333333333333
222,8,82,3,4.4,Public,Rural,No,Yes,Low,Medium,109,18,Female,Medium,,1,27.75,2.1999999999999997,4.1,0.18518518518518517
189,30,89,3,11.2,Public,Urban,No,Yes,High,Low,227,17,Female,Medium,Secondary,3,6.3,2.1999999999999997,5.45,0.0819672131147541
193,18,56,3,7.7,Public,Rural,Yes,Yes,High,Low,2051,17,Male,Low,Primary,3,10.722222222222221,2.1999999999999997,4.8,0.1149425287356322
145,19,73,1,8.6,Public,Rural,No,No,High,Medium,1911,19,Female,Low,Secondary,1,7.631578947368421,0.6,4.65,0.10416666666666667
181,25,77,1,7.7,Public,Rural,No,Yes,Low,Low,2991,16,Male,Medium,Secondary,4,7.24,1.0,3.85,0.1149425287356322
130,25,84,2,9.7,Private,Rural,Yes,No,Medium,Low,3347,22,Male,Low,Primary,3,5.2,1.2,5.2,0.09345794392523366
210,23,89,2,15.2,Public,Urban,No,Yes,Medium,High,1043,22,Male,Low,Secondary,1,9.130434782608695,1.6,4.45,0.0617283950617284
244,32,88,2,9.4,Public,Rural,Yes,Yes,Low,Low,1181,19,Male,Medium,Secondary,2,7.625,1.6,5.4,0.09615384615384615
114,10,83,1,16.1,Public,Urban,No,Yes,Medium,Medium,3270,17,Female,Medium,Secondary,2,11.4,1.0,4.15,0.05847953216374269
107,9,71,2,15.4,Public,Rural,Yes,No,Low,High,993,17,Male,Low,Primary,1,11.88888888888889,1.2,4.55,0.06097560975609757
245,16,82,3,2.9,Public,Urban,Yes,Yes,Medium,High,4964,21,Male,Medium,Secondary,1,15.3125,2.1999999999999997,5.1,0.25641025641025644
226,29,98,4,0.0,Private,Urban,Yes,Yes,Medium,High,157,15,Female,Medium,Secondary,4,7.793103448275862,2.8,5.9,1.0
229,28,83,2,0.0,Private,Urban,Yes,Yes,Medium,Medium,3557,19,Male,Medium,Primary,2,8.178571428571429,1.6,5.15,1.0
115,9,68,1,9.7,Public,Rural,No,Yes,Medium,Medium,4938,20,Male,Low,,1,12.777777777777779,1.0,3.4,0.09345794392523366
204,22,79,3,19.1,Public,Rural,Yes,Yes,High,Low,2873,17,Male,High,Secondary,1,9.272727272727273,2.1999999999999997,5.95,0.04975124378109452
112,20,75,3,16.1,Public,Rural,Yes,Yes,Low,Low,3371,22,Male,Medium,Secondary,1,5.6,2.1999999999999997,4.75,0.05847953216374269
200,24,93,2,10.1,Public,Urban,Yes,No,Medium,Low,4067,19,Male,Low,,1,8.333333333333334,1.2,5.65,0.0900900900900901
103,6,83,1,15.8,Public,Urban,No,No,High,Low,2378,21,Female,Low,,1,17.166666666666668,0.6,5.15,0.05952380952380952
128,28,76,2,19.9,Public,Rural,No,No,Low,High,306,16,Male,Low,Primary,3,4.571428571428571,1.2,3.8,0.04784688995215311
272,15,80,3,9.5,Private,Urban,Yes,No,Medium,Medium,1090,19,Female,High,Tertiary,1,18.133333333333333,1.7999999999999998,5.0,0.09523809523809523
237,26,96,3,3.2,Public,Rural,Yes,Yes,High,Medium,2200,15,Female,Low,,2,9.115384615384615,2.1999999999999997,6.8,0.23809523809523808
106,9,84,3,7.7,Public,Rural,No,Yes,Low,Medium,1986,20,Female,Medium,Primary,1,11.777777777777779,2.1999999999999997,4.2,0.1149425287356322
160,14,96,2,5.5,Public,Urban,Yes,Yes,Low,Low,813,15,Male,Medium,Secondary,1,11.428571428571429,1.6,5.8,0.15384615384615385
231,22,99,4,4.3,Public,Urban,Yes,Yes,Low,Medium,4884,18,Male,Low,Secondary,1,10.5,2.8,5.95,0.18867924528301888
205,30,86,2,11.3,Public,Rural,Yes,No,High,High,4699,21,Male,High,Tertiary,3,6.833333333333333,1.2,6.3,0.08130081300813008
117,11,64,1,10.7,Public,Rural,No,Yes,Low,Medium,3106,18,Male,Medium,Secondary,3,10.636363636363637,1.0,3.2,0.08547008547008547
170,3,84,2,9.7,Public,Urban,No,Yes,Low,Low,2370,17,Male,Low,,1,56.666666666666664,1.6,4.2,0.09345794392523366
144,3,83,1,13.6,Public,Urban,Yes,Yes,High,Low,2369,17,Male,Medium,Secondary,1,48.0,1.0,6.15,0.0684931506849315
276,22,88,2,8.4,Public,Rural,Yes,Yes,Low,High,2300,15,Female,High,Secondary,3,12.545454545454545,1.6,5.4,0.10638297872340426
106,10,62,2,10.4,Private,Rural,Yes,Yes,Medium,Low,3080,20,Female,Low,,1,10.6,1.6,4.1,0.08771929824561403
108,20,78,1,15.3,Public,Urban,Yes,No,Medium,Medium,1279,15,Male,Low,Primary,2,5.4,0.6,4.9,0.06134969325153374
183,15,93,3,2.0,Private,Urban,No,No,High,High,4913,17,Female,Low,Secondary,1,12.2,1.7999999999999998,5.65,0.3333333333333333
141,5,60,2,13.5,Public,Urban,No,Yes,Medium,Medium,3241,21,Male,High,Secondary,1,28.2,1.6,3.0,0.06896551724137931
215,29,84,3,8.2,Public,Rural,Yes,Yes,Medium,Medium,1174,21,Male,Low,,2,7.413793103448276,2.1999999999999997,5.2,0.10869565217391305
197,11,90,3,17.9,Public,Rural,No,Yes,Low,Low,343,15,Male,Medium,Primary,2,17.90909090909091,2.1999999999999997,4.5,0.052910052910052914
225,23,96,2,16.9,Public,Rural,No,Yes,High,Medium,3724,20,Male,Low,,1,9.782608695652174,1.6,5.8,0.0558659217877095
102,18,68,1,10.1,Public,Urban,Yes,Yes,Medium,Medium,4404,20,Female,Low,Secondary,1,5.666666666666667,1.0,4.4,0.0900900900900901
239,16,75,4,0.0,Private,Urban,Yes,Yes,Low,Low,2783,21,Female,Medium,Secondary,1,14.9375,2.8,4.75,1.0
114,15,74,1,10.2,Public,Urban,No,No,Low,High,922,20,Female,Medium,,1,7.6,0.6,3.7,0.08928571428571429
177,4,96,4,13.4,Private,Urban,Yes,No,High,Low,2951,15,Female,Medium,Primary,1,44.25,2.4,6.8,0.06944444444444445
215,29,84,2,0.4,Private,Urban,Yes,Yes,High,Medium,2489,17,Male,High,Tertiary,2,7.413793103448276,1.6,6.2,0.7142857142857143
153,27,92,2,5.4,Private,Rural,No,No,Low,Low,4065,21,Male,Low,Tertiary,2,5.666666666666667,1.2,4.6,0.15625
219,21,67,2,15.0,Private,Urban,Yes,Yes,Medium,High,2438,15,Female,Low,Primary,2,10.428571428571429,1.6,4.35,0.0625
101,2,83,1,11.5,Private,Urban,No,Yes,High,Low,983,16,Female,Low,,1,50.5,1.0,5.15,0.08
102,9,56,1,7.2,Public,Urban,No,Yes,Low,Medium,1197,16,Male,Low,Secondary,1,11.333333333333334,1.0,2.8,0.12195121951219513
189,16,87,3,11.8,Public,Rural,Yes,No,Low,Medium,4308,16,Female,Low,,1,11.8125,1.7999999999999998,5.35,0.078125
163,16,92,2,7.0,Public,Rural,Yes,No,Medium,Medium,3895,20,Female,Low,Secondary,1,10.1875,1.2,5.6,0.125
139,7,87,3,14.7,Private,Urban,No,Yes,High,Low,1923,20,Male,Low,Primary,1,19.857142857142858,2.1999999999999997,5.35,0.06369426751592357
206,30,85,4,12.7,Public,Urban,No,No,High,Medium,900,17,Female,Medium,Secondary,2,6.866666666666666,2.4,5.25,0.07299270072992702
142,18,88,1,15.0,Public,Rural,Yes,Yes,Low,High,1710,16,Male,High,Tertiary,2,7.888888888888889,1.0,5.4,0.0625
172,7,82,2,13.1,Public,Urban,No,Yes,Medium,Medium,3879,15,Male,Low,Secondary,1,24.571428571428573,1.6,4.1,0.07092198581560284
138,23,72,2,8.0,Private,Rural,Yes,No,Medium,Medium,585,22,Female,Low,Secondary,1,6.0,1.2,4.6,0.1111111111111111
193,39,78,4,8.4,Public,Rural,Yes,No,High,Low,3453,17,Female,Low,,4,4.948717948717949,2.4,5.9,0.10638297872340426
100,23,87,3,14.3,Public,Rural,Yes,No,Medium,Medium,875,16,Female,Low,Secondary,1,4.3478260869565215,1.7999999999999998,5.35,0.06535947712418301
140,14,72,1,7.0,Public,Urban,Yes,Yes,Medium,High,1360,16,Male,Low,Secondary,1,10.0,1.0,4.6,0.125
279,40,87,4,14.9,Private,Urban,No,Yes,Low,Medium,520,15,Female,High,Tertiary,4,6.975,2.8,4.35,0.06289308176100629
222,40,77,3,19.2,Private,Rural,Yes,Yes,Low,Low,3203,20,Female,High,Primary,4,5.55,2.1999999999999997,4.85,0.04950495049504951
170,15,73,2,7.3,Public,Urban,Yes,Yes,Medium,Low,2908,17,Female,Medium,Primary,1,11.333333333333334,1.6,4.65,0.12048192771084336
181,19,76,2,0.0,Public,Rural,No,No,Medium,High,1315,18,Female,Medium,Secondary,1,9.526315789473685,1.2,3.8,1.0
178,24,96,4,11.8,Private,Urban,Yes,Yes,Medium,Medium,2449,17,Male,Medium,Primary,2,7.416666666666667,2.8,5.8,0.078125
211,27,79,4,17.6,Private,Urban,Yes,No,Low,Low,815,21,Male,Medium,Secondary,3,7.814814814814815,2.4,4.95,0.05376344086021505
176,23,83,4,9.4,Public,Urban,Yes,No,Low,High,2698,20,Female,Medium,Primary,1,7.6521739130434785,2.4,5.15,0.09615384615384615
169,25,75,3,8.2,Public,Urban,No,No,Low,Low,3694,15,Male,Low,,1,6.76,1.7999999999999998,3.75,0.10869565217391305
173,22,86,1,10.6,Public,Rural,No,Yes,Medium,Medium,4151,19,Male,High,Tertiary,1,7.863636363636363,1.0,4.3,0.08620689655172414
112,1,73,2,11.7,Public,Urban,Yes,No,Low,Medium,2556,18,Male,Medium,Secondary,1,112.0,1.2,4.65,0.07874015748031496
261,34,87,2,8.8,Public,Urban,No,Yes,High,High,3957,16,Female,Medium,Secondary,5,7.676470588235294,1.6,5.35,0.1020408163265306
218,17,100,2,12.3,Private,Rural,No,Yes,Medium,Medium,2351,17,Female,Low,Secondary,2,12.823529411764707,1.6,5.0,0.07518796992481203
178,28,74,2,7.7,Public,Urban,Yes,Yes,Medium,High,2844,18,Female,Medium,Secondary,3,6.357142857142857,1.6,4.7,0.1149425287356322
224,4,82,2,5.5,Private,Urban,Yes,No,Low,Medium,4943,16,Female,Medium,Tertiary,1,56.0,1.2,5.1,0.15384615384615385
116,6,75,2,9.1,Private,Urban,Yes,Yes,Low,Low,4647,19,Female,High,Tertiary,1,19.333333333333332,1.6,4.75,0.09900990099009901
202,18,86,1,13.8,Public,Rural,Yes,Yes,Low,Medium,1857,22,Female,Medium,Tertiary,2,11.222222222222221,1.0,5.3,0.06756756756756756
199,29,83,2,9.0,Private,Urban,Yes,No,High,High,3041,15,Male,Medium,Secondary,1,6.862068965517241,1.2,6.15,0.1
167,8,86,4,15.7,Private,Rural,No,Yes,Low,High,4946,16,Female,Low,Secondary,1,20.875,2.8,4.3,0.059880239520958084
117,13,87,2,10.3,Public,Rural,Yes,Yes,Low,Low,1187,18,Male,Medium,,1,9.0,1.6,5.35,0.08849557522123894
182,20,69,3,16.2,Public,Urban,No,No,Low,Low,1180,16,Female,High,Secondary,1,9.1,1.7999999999999998,3.45,0.05813953488372093
194,19,100,2,4.8,Public,Rural,Yes,Yes,High,Medium,2457,16,Female,Medium,Secondary,2,10.210526315789474,1.6,7.0,0.1724137931034483
127,20,90,2,10.0,Private,Urban,Yes,Yes,Medium,High,4972,21,Female,Low,,1,6.35,1.6,5.5,0.09090909090909091
235,21,86,4,5.2,Public,Urban,No,Yes,Medium,Low,1354,21,Female,Low,,1,11.19047619047619,2.8,4.3,0.16129032258064516
156,19,92,3,10.2,Public,Rural,No,Yes,Medium,Medium,3514,19,Female,Low,,2,8.210526315789474,2.1999999999999997,4.6,0.08928571428571429
117,14,73,1,6.3,Public,Rural,No,No,High,Medium,2629,19,Male,Low,Primary,1,8.357142857142858,0.6,4.65,0.136986301369863
117,21,70,2,13.9,Private,Urban,Yes,No,Medium,Low,751,18,Male,Low,,1,5.571428571428571,1.2,4.5,0.06711409395973154
152,17,71,1,3.6,Public,Urban,Yes,Yes,Medium,Medium,4523,18,Female,Low,,1,8.941176470588236,1.0,4.55,0.2173913043478261
183,16,95,2,13.0,Public,Urban,Yes,Yes,Medium,High,4769,17,Female,Low,Tertiary,3,11.4375,1.6,5.75,0.07142857142857142
185,3,81,2,6.8,Private,Rural,No,No,Medium,Medium,3197,22,Male,Medium,Secondary,3,61.666666666666664,1.2,4.05,0.12820512820512822
142,2,97,4,4.6,Private,Rural,Yes,No,Low,Medium,654,18,Male,Low,Secondary,1,71.0,2.4,5.85,0.17857142857142858
232,28,97,2,9.0,Public,Rural,No,No,Medium,Medium,4915,18,Male,High,Primary,3,8.285714285714286,1.2,4.85,0.1
117,8,100,2,13.4,Public,Urban,No,Yes,Low,Low,2761,19,Female,Medium,,1,14.625,1.6,5.0,0.06944444444444445
181,17,90,2,9.0,Public,Urban,Yes,No,Medium,Medium,4163,22,Male,Low,Secondary,1,10.647058823529411,1.2,5.5,0.1
128,24,98,3,6.9,Public,Urban,No,No,Medium,High,230,21,Female,Medium,Secondary,3,5.333333333333333,1.7999999999999998,4.9,0.12658227848101264
229,25,100,4,4.8,Private,Rural,No,Yes,High,Medium,2372,18,Male,Low,Secondary,2,9.16,2.8,6.0,0.1724137931034483
209,17,96,4,15.7,Public,Rural,Yes,Yes,Low,Medium,1870,18,Female,High,Tertiary,1,12.294117647058824,2.8,5.8,0.059880239520958084
182,33,86,3,4.8,Public,Rural,No,No,Low,Low,1811,21,Female,Medium,Tertiary,4,5.515151515151516,1.7999999999999998,4.3,0.1724137931034483
236,22,95,3,6.7,Public,Rural,No,Yes,High,High,2060,16,Female,Low,Primary,2,10.727272727272727,2.1999999999999997,5.75,0.12987012987012986
136,27,84,1,7.8,Public,Urban,No,Yes,Low,Medium,1480,20,Female,Medium,Secondary,1,5.037037037037037,1.0,4.2,0.11363636363636363
229,25,87,2,7.3,Public,Urban,Yes,Yes,Medium,High,1538,16,Male,High,Tertiary,3,9.16,1.6,5.35,0.12048192771084336
126,13,94,3,7.2,Public,Rural,Yes,Yes,Medium,High,2491,16,Female,High,Tertiary,2,9.692307692307692,2.1999999999999997,5.7,0.12195121951219513
145,19,79,3,13.1,Public,Rural,No,Yes,High,Medium,2066,15,Female,Low,Secondary,1,7.631578947368421,2.1999999999999997,4.95,0.07092198581560284
161,12,74,2,10.5,Public,Rural,Yes,Yes,Low,Low,1312,17,Female,High,Tertiary,1,13.416666666666666,1.6,4.7,0.08695652173913043
215,40,92,2,0.0,Private,Urban,No,Yes,Low,High,3015,22,Female,Low,,3,5.375,1.6,4.6,1.0
235,25,85,3,3.5,Public,Urban,No,No,Medium,High,3996,22,Female,Low,Secondary,2,9.4,1.7999999999999998,4.25,0.2222222222222222
191,25,100,2,12.9,Private,Urban,Yes,Yes,High,Medium,4789,19,Female,Low,,2,7.64,1.6,7.0,0.07194244604316546
129,17,100,2,18.1,Public,Urban,Yes,No,Low,Medium,3121,19,Female,Low,Secondary,1,7.588235294117647,1.2,6.0,0.05235602094240837
195,16,94,2,12.6,Public,Rural,Yes,Yes,Medium,Medium,3668,18,Male,Low,Tertiary,1,12.1875,1.6,5.7,0.07352941176470588
239,23,91,2,8.0,Private,Urban,Yes,Yes,High,High,4198,21,Male,Low,,1,10.391304347826088,1.6,6.55,0.1111111111111111
136,9,76,1,2.8,Public,Rural,No,No,Low,Medium,3841,21,Male,Low,Tertiary,1,15.11111111111111,0.6,3.8,0.2631578947368421
209,29,86,3,8.6,Public,Urban,Yes,Yes,High,Medium,3058,20,Male,Medium,Tertiary,3,7.206896551724138,2.1999999999999997,6.3,0.10416666666666667
198,19,77,1,12.7,Private,Rural,Yes,Yes,Medium,Medium,4765,21,Male,Medium,Secondary,1,10.421052631578947,1.0,4.85,0.07299270072992702
359,37,100,5,11.5,Public,Urban,No,Yes,Medium,High,1770,18,Female,High,Tertiary,5,9.702702702702704,3.4,5.0,0.08
223,11,77,2,0.0,Public,Rural,Yes,No,High,Low,1086,18,Female,High,Secondary,1,20.272727272727273,1.2,5.85,1.0
148,31,85,2,16.0,Private,Urban,No,Yes,Medium,Medium,2584,21,Male,Medium,,2,4.774193548387097,1.6,4.25,0.058823529411764705
105,16,73,1,5.2,Public,Rural,Yes,Yes,Low,Low,2202,16,Female,Low,Secondary,1,6.5625,1.0,4.65,0.16129032258064516
169,12,89,2,9.4,Public,Rural,Yes,Yes,Medium,Medium,714,16,Female,Low,,1,14.083333333333334,1.6,5.45,0.09615384615384615
121,20,69,2,12.6,Public,Urban,Yes,Yes,Medium,Medium,4940,17,Female,Medium,Secondary,3,6.05,1.6,4.45,0.07352941176470588
179,22,91,4,14.7,Public,Urban,Yes,Yes,High,Medium,1823,22,Female,Medium,Secondary,1,8.136363636363637,2.8,6.55,0.06369426751592357
161,4,74,3,6.3,Public,Rural,No,Yes,Medium,Medium,1988,22,Male,Medium,Tertiary,1,40.25,2.1999999999999997,3.7,0.136986301369863
109,21,91,2,6.0,Public,Rural,No,Yes,Medium,Low,2960,21,Female,Medium,Secondary,1,5.190476190476191,1.6,4.55,0.14285714285714285
188,33,80,2,6.5,Private,Urban,No,Yes,High,Medium,2595,21,Female,Low,,3,5.696969696969697,1.6,5.0,0.13333333333333333
196,10,83,3,18.3,Public,Urban,No,Yes,Low,Medium,1270,15,Female,Low,Secondary,1,19.6,2.1999999999999997,4.15,0.05181347150259067
104,10,83,2,11.8,Public,Urban,No,Yes,Low,High,2281,17,Female,Low,Secondary,1,10.4,1.6,4.15,0.078125
244,22,92,3,11.0,Public,Urban,Yes,Yes,Medium,Medium,577,15,Male,High,,1,11.090909090909092,2.1999999999999997,5.6,0.08333333333333333
225,19,74,3,9.4,Public,Urban,No,Yes,High,High,1475,22,Female,Low,,1,11.842105263157896,2.1999999999999997,4.7,0.09615384615384615
193,19,71,3,15.8,Public,Rural,Yes,Yes,High,High,4336,21,Female,Medium,Tertiary,2,10.157894736842104,2.1999999999999997,5.55,0.05952380952380952
141,3,79,1,9.0,Private,Urban,Yes,No,High,High,3299,19,Female,Medium,Secondary,1,47.0,0.6,5.95,0.1
206,15,100,4,11.6,Public,Urban,No,Yes,Low,Medium,262,21,Male,High,Tertiary,2,13.733333333333333,2.8,5.0,0.07936507936507936
107,25,94,2,11.4,Public,Urban,No,Yes,Medium,Low,1712,17,Male,Medium,Tertiary,1,4.28,1.6,4.7,0.08064516129032258
166,14,93,2,17.1,Public,Rural,No,Yes,High,Medium,1007,17,Female,Medium,Tertiary,1,11.857142857142858,1.6,5.65,0.055248618784530384
251,30,100,3,11.8,Private,Urban,No,Yes,Medium,High,3332,16,Female,Medium,Secondary,2,8.366666666666667,2.1999999999999997,5.0,0.078125
115,10,78,1,12.7,Public,Rural,Yes,Yes,Low,Medium,2766,16,Male,Low,Primary,1,11.5,1.0,4.9,0.07299270072992702
174,24,70,3,6.6,Public,Urban,No,Yes,Medium,Medium,1669,18,Female,Medium,Secondary,1,7.25,2.1999999999999997,3.5,0.13157894736842105
271,26,76,5,14.3,Public,Rural,No,Yes,Medium,Medium,775,16,Male,High,Tertiary,1,10.423076923076923,3.4,3.8,0.06535947712418301
228,29,79,4,6.2,Public,Urban,Yes,No,Medium,Low,3509,18,Female,Low,Primary,4,7.862068965517241,2.4,4.95,0.1388888888888889
166,24,92,3,10.6,Public,Urban,Yes,Yes,Medium,Low,1733,18,Male,High,Tertiary,1,6.916666666666667,2.1999999999999997,5.6,0.08620689655172414
116,19,98,3,13.5,Public,Urban,No,Yes,Medium,Medium,2355,15,Female,Medium,Secondary,2,6.105263157894737,2.1999999999999997,4.9,0.06896551724137931
237,15,92,5,4.8,Public,Urban,Yes,Yes,Low,High,2161,20,Male,Medium,Tertiary,1,15.8,3.4,5.6,0.1724137931034483
108,10,73,1,7.0,Public,Rural,No,Yes,Medium,Low,4808,20,Female,Low,Primary,1,10.8,1.0,3.65,0.125
177,16,65,1,13.9,Public,Urban,No,Yes,Medium,Medium,1119,18,Male,Low,,2,11.0625,1.0,3.25,0.06711409395973154
107,12,90,1,6.0,Public,Rural,No,Yes,Low,Medium,2846,20,Male,Low,Secondary,3,8.916666666666666,1.0,4.5,0.14285714285714285
245,38,100,3,4.1,Public,Urban,Yes,Yes,Low,Medium,223,17,Female,High,Tertiary,4,6.447368421052632,2.1999999999999997,6.0,0.19607843137254904
140,8,81,1,5.2,Public,Rural,Yes,No,Medium,Low,2403,22,Female,Low,Secondary,1,17.5,0.6,5.05,0.16129032258064516
171,16,99,1,12.6,Public,Urban,Yes,Yes,Low,Low,979,21,Male,High,Primary,1,10.6875,1.0,5.95,0.07352941176470588
167,21,87,2,6.7,Public,Rural,Yes,No,High,Medium,4537,16,Female,High,Tertiary,1,7.9523809523809526,1.2,6.35,0.12987012987012986
160,11,89,3,7.5,Private,Rural,No,Yes,Medium,High,4253,20,Female,Medium,Primary,1,14.545454545454545,2.1999999999999997,4.45,0.11764705882352941
229,26,90,2,0.2,Private,Urban,No,Yes,Medium,Medium,3558,15,Female,Medium,Secondary,2,8.807692307692308,1.6,4.5,0.8333333333333334
123,25,78,2,14.5,Public,Rural,No,Yes,Low,Low,625,20,Male,High,Tertiary,3,4.92,1.6,3.9,0.06451612903225806
236,27,93,4,12.3,Private,Urban,Yes,Yes,Medium,Low,1726,21,Male,Medium,Primary,2,8.74074074074074,2.8,5.65,0.07518796992481203
174,13,94,2,15.2,Private,Urban,No,No,Low,Medium,1189,21,Male,Low,Primary,1,13.384615384615385,1.2,4.7,0.0617283950617284
183,30,100,3,20.0,Private,Urban,No,Yes,Low,Medium,763,21,Male,Low,Primary,2,6.1,2.1999999999999997,5.0,0.047619047619047616
172,13,82,3,9.9,Public,Rural,Yes,No,Low,Medium,1483,16,Female,High,Tertiary,2,13.23076923076923,1.7999999999999998,5.1,0.09174311926605504
197,19,70,1,6.5,Public,Urban,No,Yes,Low,Low,3553,17,Female,High,Secondary,1,10.368421052631579,1.0,3.5,0.13333333333333333
147,20,83,1,16.0,Public,Urban,No,Yes,Low,Low,3593,22,Female,Low,Primary,1,7.35,1.0,4.15,0.058823529411764705
247,18,87,3,6.6,Public,Urban,Yes,Yes,Low,High,3367,22,Female,High,Tertiary,1,13.722222222222221,2.1999999999999997,5.35,0.13157894736842105
188,20,87,4,10.9,Public,Rural,No,Yes,Medium,High,2676,16,Male,Medium,Secondary,2,9.4,2.8,4.35,0.08403361344537814
198,4,66,4,14.4,Public,Rural,No,Yes,Medium,High,1616,15,Male,Medium,Primary,1,49.5,2.8,3.3,0.06493506493506493
132,21,100,2,3.2,Public,Rural,Yes,Yes,Medium,Low,2513,22,Male,Low,,4,6.285714285714286,1.6,6.0,0.23809523809523808
144,21,89,2,5.1,Public,Urban,Yes,No,Low,Medium,276,18,Male,Medium,Tertiary,2,6.857142857142857,1.2,5.45,0.1639344262295082
134,10,89,4,13.0,Public,Rural,Yes,Yes,Low,Medium,2334,22,Male,Medium,Secondary,1,13.4,2.8,5.45,0.07142857142857142
205,29,75,2,10.8,Public,Urban,Yes,Yes,Medium,Low,790,22,Female,Medium,Primary,4,7.068965517241379,1.6,4.75,0.0847457627118644
